Frequency (Hz)	Level (dB)
10088.305664	-43.647156
10099.072266	-55.982090
10109.838867	-50.219345
10120.605469	-57.980038
10131.372070	-67.912827
10142.138672	-77.054298
10152.905273	-65.671379
10163.671875	-77.641312
10174.438477	-73.552216
10185.205078	-76.955460
10195.971680	-84.132790
10206.738281	-94.017563
10217.504883	-76.354012
10228.271484	-73.986870
10239.038086	-77.445053
10249.804688	-74.779007
10260.571289	-71.761185
10271.337891	-74.129463
10282.104492	-80.523476
10292.871094	-76.393303
10303.637695	-76.315239
10314.404297	-90.631897
10325.170898	-72.254150
10335.937500	-72.695610
10346.704102	-82.546944
10357.470703	-77.958542
10368.237305	-81.101166
10379.003906	-81.884949
10389.770508	-84.044434
10400.537109	-85.437508
10411.303711	-78.788399
10422.070313	-72.066711
10432.836914	-71.639694
10443.603516	-71.783615
10454.370117	-70.444283
10465.136719	-72.292992
10475.903320	-74.315018
10486.669922	-75.426445
10497.436523	-90.601128
10508.203125	-85.330399
10518.969727	-80.292976
10529.736328	-77.951889
10540.502930	-75.755363
10551.269531	-61.826199
10562.036133	-61.534763
10572.802734	-57.252705
10583.569336	-63.561749
10594.335938	-53.015743
10605.102539	-56.303520
10615.869141	-78.670837
10626.635742	-72.128624
10637.402344	-82.928345
10648.168945	-83.838341
10658.935547	-79.501389
10669.702148	-67.732613
10680.468750	-69.024139
10691.235352	-100.201065
10702.001953	-75.060143
10712.768555	-72.855103
10723.535156	-69.986649
10734.301758	-74.030693
10745.068359	-86.594078
10755.834961	-76.725647
10766.601563	-73.364311
10777.368164	-75.816597
10788.134766	-76.575249
10798.901367	-74.707993
10809.667969	-83.759918
10820.434570	-76.288673
10831.201172	-76.029411
10841.967773	-61.615139
10852.734375	-76.489021
10863.500977	-52.629261
10874.267578	-54.972988
10885.034180	-80.708244
10895.800781	-73.477455
10906.567383	-76.114471
10917.333984	-75.152031
10928.100586	-76.241806
10938.867188	-77.165466
10949.633789	-80.811699
10960.400391	-80.897346
10971.166992	-76.689796
10981.933594	-82.323914
10992.700195	-99.360237
11003.466797	-94.142609
11014.233398	-78.175087
11025.000000	-76.174706
11035.766602	-73.506050
11046.533203	-74.888176
11057.299805	-86.239792
11068.066406	-78.329071
11078.833008	-83.230286
11089.599609	-82.654785
11100.366211	-85.502228
11111.132813	-84.680138
11121.899414	-81.414703
11132.666016	-79.950058
11143.432617	-79.424423
11154.199219	-75.185692
11164.965820	-73.556610
11175.732422	-75.372475
11186.499023	-78.662338
11197.265625	-76.228592
11208.032227	-71.950203
11218.798828	-75.384598
11229.565430	-76.871902
11240.332031	-78.668205
11251.098633	-78.730515
11261.865234	-83.255203
11272.631836	-83.053970
11283.398438	-78.386948
11294.165039	-57.478226
11304.931641	-53.574795
11315.698242	-61.521980
11326.464844	-73.243935
11337.231445	-72.411125
11347.998047	-75.337097
11358.764648	-75.254601
11369.531250	-77.110756
11380.297852	-82.767815
11391.064453	-72.315781
11401.831055	-80.338898
11412.597656	-77.592415
11423.364258	-76.907135
11434.130859	-93.069572
11444.897461	-85.872841
11455.664063	-78.215996
11466.430664	-78.467133
11477.197266	-85.971893
11487.963867	-85.045883
11498.730469	-88.834045
11509.497070	-84.824715
11520.263672	-82.479279
11531.030273	-78.835014
11541.796875	-79.408592
11552.563477	-88.560280
11563.330078	-76.965614
